讀取 graph IO 失敗（將以空 feeds 繼續）：No module named 'onnx'
InferenceSession 建立失敗：[ONNXRuntimeError] : 6 : RUNTIME_EXCEPTION : Exception during initialization: unordered_map::at
2026-07-26 07:56:02.007333777 [I:onnxruntime:, inference_session.cc:583 TraceSessionOptions] Session Options {  execution_mode:0 execution_order:DEFAULT enable_profiling:0 optimized_model_filepath:"" enable_mem_pattern:1 enable_mem_reuse:1 enable_cpu_mem_arena:1 profile_file_prefix:onnxruntime_profile_ session_logid: session_log_severity_level:-1 session_log_verbosity_level:0 max_num_graph_transformation_steps:10 graph_optimization_level:3 intra_op_param:OrtThreadPoolParams { thread_pool_size: 0 auto_set_affinity: 0 allow_spinning: 1 dynamic_block_base_: 0 stack_size: 0 affinity_str:  set_denormal_as_zero: 0 } inter_op_param:OrtThreadPoolParams { thread_pool_size: 0 auto_set_affinity: 0 allow_spinning: 1 dynamic_block_base_: 0 stack_size: 0 affinity_str:  set_denormal_as_zero: 0 } use_per_session_threads:1 thread_pool_allow_spinning:1 use_deterministic_compute:0 config_options: {  } }
2026-07-26 07:56:21.924104365 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.14/self_attn/Shape_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924109212 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.14/self_attn/Unsqueeze_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924113212 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.14/self_attn/Gather_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924117135 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.14/self_attn/Unsqueeze_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924120904 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.14/self_attn/Shape_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924124904 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.13/self_attn/Unsqueeze_6_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924128519 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.19/self_attn/Gather_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924132135 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.13/self_attn/Gather_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924136673 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.13/self_attn/Unsqueeze_7_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924140519 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.13/self_attn/Gather_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924144750 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.13/self_attn/Shape_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924149519 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.13/self_attn/Unsqueeze_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924153520 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.13/self_attn/Gather_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924158289 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.13/self_attn/Unsqueeze_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924161520 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.5/self_attn/Unsqueeze_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924164827 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.13/self_attn/Gather_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924169212 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.13/self_attn/Shape_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924173827 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.12/self_attn/Unsqueeze_6_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924177750 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.12/self_attn/Gather_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924181827 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.12/self_attn/Shape_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924187289 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.12/self_attn/Unsqueeze_7_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924191058 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.12/self_attn/Gather_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924194827 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.12/self_attn/Shape_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924199750 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.7/self_attn/Unsqueeze_7_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924203597 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.12/self_attn/Unsqueeze_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924207443 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.12/self_attn/Gather_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924211443 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.12/self_attn/Gather_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924214981 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.12/self_attn/Shape_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924218904 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.11/self_attn/Unsqueeze_6_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924222904 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.11/self_attn/Gather_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924226904 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.11/self_attn/Unsqueeze_7_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924231289 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.11/self_attn/Shape_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924235828 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.4/self_attn/Gather_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924240905 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.11/self_attn/Unsqueeze_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924245212 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.11/self_attn/Gather_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924248905 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.11/self_attn/Gather_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924252520 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.11/self_attn/Shape_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924258366 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.10/self_attn/Unsqueeze_6_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924262520 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.15/self_attn/Gather_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924266674 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.10/self_attn/Shape_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924271366 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.10/self_attn/Unsqueeze_7_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924275289 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.10/self_attn/Gather_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924279212 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.10/self_attn/Unsqueeze_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924283289 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.10/self_attn/Gather_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924287212 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.10/self_attn/Shape_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924292212 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.9/self_attn/Unsqueeze_6_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924295751 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.9/self_attn/Gather_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924299905 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.9/self_attn/Shape_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924304597 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.9/self_attn/Unsqueeze_7_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924308674 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.42/self_attn/Unsqueeze_7_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924312597 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.9/self_attn/Shape_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924317751 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.9/self_attn/Unsqueeze_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924322059 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.9/self_attn/Unsqueeze_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924327366 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.9/self_attn/Gather_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924331597 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.9/self_attn/Shape_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924335443 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.30/self_attn/Shape_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924340597 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.8/self_attn/Unsqueeze_6_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924344674 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.8/self_attn/Gather_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924348444 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.8/self_attn/Shape_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924352674 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.11/self_attn/Shape_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924357674 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.8/self_attn/Unsqueeze_7_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924361521 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.8/self_attn/Gather_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924365213 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.8/self_attn/Shape_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924369828 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.30/self_attn/Gather_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924373597 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.8/self_attn/Unsqueeze_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924377444 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.8/self_attn/Gather_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924381290 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.6/self_attn/Gather_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924385136 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.8/self_attn/Gather_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924388905 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.8/self_attn/Shape_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924394367 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.7/self_attn/Gather_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924399213 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.7/self_attn/Gather_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924403213 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.7/self_attn/Shape_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924408136 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.7/self_attn/Gather_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924412213 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.7/self_attn/Gather_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924417059 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.7/self_attn/Shape_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924422367 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.6/self_attn/Unsqueeze_6_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924426213 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.0/self_attn/Shape_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924429982 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.39/self_attn/Gather_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924434059 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.6/self_attn/Gather_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924438290 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.6/self_attn/Shape_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924442367 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.6/self_attn/Gather_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924446213 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.6/self_attn/Shape_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924451521 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.6/self_attn/Unsqueeze_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924455521 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.6/self_attn/Gather_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924459367 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.6/self_attn/Shape_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924464213 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.5/self_attn/Unsqueeze_6_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924467829 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.5/self_attn/Shape_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924473444 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.5/self_attn/Shape_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924477367 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.5/self_attn/Gather_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924485367 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.15/self_attn/Gather_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924488675 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.17/self_attn/Gather_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924493367 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.5/self_attn/Gather_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924497367 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.1/self_attn/Unsqueeze_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924501137 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.5/self_attn/Shape_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924506290 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.22/self_attn/Gather_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924511829 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.4/self_attn/Unsqueeze_6_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924515598 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.4/self_attn/Gather_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924520675 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.4/self_attn/Unsqueeze_7_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924524521 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.4/self_attn/Shape_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924529829 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.4/self_attn/Unsqueeze_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924533983 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.31/self_attn/Shape_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924537906 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.4/self_attn/Gather_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924541906 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.4/self_attn/Unsqueeze_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924545906 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.4/self_attn/Shape_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924550598 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.3/self_attn/Unsqueeze_6_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924554598 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.3/self_attn/Gather_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924558291 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.3/self_attn/Shape_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924561983 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.39/self_attn/Shape_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924566752 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.3/self_attn/Unsqueeze_7_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924571522 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.3/self_attn/Gather_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924575137 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.3/self_attn/Shape_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924580368 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.3/self_attn/Unsqueeze_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924583983 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.3/self_attn/Unsqueeze_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924587983 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.3/self_attn/Gather_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924595291 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.3/self_attn/Shape_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924600829 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.2/self_attn/Unsqueeze_6_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924604983 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.2/self_attn/Gather_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924608983 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.2/self_attn/Shape_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924612676 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.37/self_attn/Unsqueeze_7_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924618060 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.15/self_attn/Unsqueeze_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924621753 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.2/self_attn/Shape_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924626137 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.2/self_attn/Unsqueeze_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924630060 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.2/self_attn/Gather_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924633522 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.12/self_attn/Gather_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924637445 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.17/self_attn/Unsqueeze_6_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924641522 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.2/self_attn/Gather_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924645214 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.2/self_attn/Shape_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924650214 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.1/self_attn/Unsqueeze_6_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924654291 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.1/self_attn/Gather_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:21.924658291 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.1/self_attn/Unsqueeze_7_output_0'. It is no longer used by any node.
